BLD | 2018-12-31 : 1.09 : 45.0 | 2018-09-30 : 1.19 : 56.82 | 2018-06-30 : 0.76 : 78.34 | 2018-03-31 : 0.74 : 76.52 | 2017-12-31 : 2.88 : 75.74 | 2017-09-30 : 0.88 : 65.17
SAN | 2018-12-31 : 0.1346 : 4.4129 | 2018-09-30 : 0.1279 : 4.8853 | 2018-06-30 : 0.1194 : 5.1472 | 2018-03-31 : 0.1474 : 6.2435 | 2017-12-31 : 0.0977 : 6.1717 | 2017-09-30 : 0.1058 : 6.4956
ZAYO | 2018-12-31 : 0.13 : 22.84 | 2018-09-30 : 0.09 : 34.72 | 2018-06-30 : 0.18 : 36.48 | 2018-03-31 : 0.09 : 34.16 | 2017-12-31 : 0.05 : 36.8 | 2017-09-30 : 0.09 : 34.42
MTRX | 2018-12-31 : 0.14 : 17.94 | 2018-09-30 : 0.08 : 24.65 | 2018-06-30 : -0.55 : 18.35 | 2018-03-31 : -0.19 : 13.7 | 2017-12-31 : 0.17 : 17.8 | 2017-09-30 : 0.14 : 15.2
SMLP | 2018-12-31 : 0.39 : 9.6375 | 2018-09-30 : 0.64 : 13.2166 | 2018-06-30 : -0.79 : 13.7629 | 2018-03-31 : -0.18 : 12.0585 | 2017-12-31 : -0.33 : 17.1385 | 2017-09-30 : 1.22 : 16.2422
HD | 2019-01-31 : 2.09 : 182.1735 | 2018-10-31 : 2.51 : 173.542 | 2018-07-31 : 3.05 : 193.9004 | 2018-04-30 : 2.08 : 180.4034 | 2018-01-31 : 1.53 : 195.0081 | 2017-10-31 : 1.84 : 160.1071
WIT | 2018-12-31 : 0.0771 : 3.8377 | 2018-09-30 : 0.0597 : 3.8975 | 2018-06-30 : 0.0701 : 3.5833 | 2018-03-31 : 0.0622 : 3.8601 | 2017-12-31 : 0.0623 : 4.0804 | 2017-09-30 : 0.0703 : 4.2371
PSEC | 2018-12-31 : -0.18 : 6.1435 | 2018-09-30 : 0.23 : 6.9467 | 2018-06-30 : 0.32 : 6.2025 | 2018-03-31 : 0.14 : 5.8925 | 2017-12-31 : 0.34 : 5.9018 | 2017-09-30 : 0.03 : 5.7257
Empty
MGRC | 2018-12-31 : 0.99 : 50.811 | 2018-09-30 : 1.01 : 53.394 | 2018-06-30 : 0.65 : 61.6798 | 2018-03-31 : 0.59 : 52.0151 | 2017-12-31 : 4.84 : 45.2762 | 2017-09-30 : 0.69 : 41.9228
CERS | 2018-12-31 : -0.12 : 5.07 | 2018-09-30 : -0.11 : 7.21 | 2018-06-30 : -0.1 : 6.67 | 2018-03-31 : -0.11 : 5.48 | 2017-12-31 : -0.1 : 3.38 | 2017-09-30 : -0.12 : 2.73
SUN | 2018-12-31 : -1.11 : 26.4683 | 2018-09-30 : 1.12 : 27.9037 | 2018-06-30 : 0.58 : 22.8688 | 2018-03-31 : -3.74 : 22.6675 | 2017-12-31 : 2.02 : 24.5729 | 2017-09-30 : 1.08 : 26.1879
SMFG | 2018-12-31 : 0.356 : 6.51 | 2018-09-30 : 0.1678 : 8.03 | 2018-06-30 : 0.2965 : 7.6278 | 2018-03-31 : 0.1462 : 8.3444 | 2017-12-31 : 0.2786 : 8.3686 | 2017-09-30 : 0.2357 : 7.4248
MODN | 2018-12-31 : -0.15 : 13.23 | 2018-09-30 : -0.11 : 15.85 | 2018-06-30 : -0.5 : 18.6 | 2018-03-31 : -0.13 : 18.05 | 2017-12-31 : -0.18 : 15.75 | 2017-09-30 : -0.31 : 14.95
CAR | 2018-12-31 : 0.18 : 22.48 | 2018-09-30 : 2.68 : 32.14 | 2018-06-30 : 0.32 : 32.5 | 2018-03-31 : -1.08 : 46.84 | 2017-12-31 : 2.6 : 43.88 | 2017-09-30 : 2.91 : 38.06
SXCP | 2018-12-31 : 0.24 : 10.3495 | 2018-09-30 : 0.32 : 14.4018 | 2018-06-30 : 0.4 : 13.8343 | 2018-03-31 : 0.26 : 16.0063 | 2017-12-31 : 2.09 : 15.1945 | 2017-09-30 : 0.45 : 14.4713
BDX | 2018-12-31 : 2.05 : 224.622 | 2018-09-30 : -0.68 : 259.3609 | 2018-06-30 : 2.03 : 237.3623 | 2018-03-31 : -0.19 : 214.0168 | 2017-12-31 : -0.76 : 210.6858 | 2017-09-30 : 1.24 : 192.2005
CTS | 2018-12-31 : 0.53 : 25.8566 | 2018-09-30 : 0.3 : 34.2015 | 2018-06-30 : 0.21 : 35.8556 | 2018-03-31 : 0.34 : 27.0605 | 2017-12-31 : -0.41 : 25.5811 | 2017-09-30 : 0.29 : 23.9057
STRA | 2018-12-31 : 1.87 : 113.0035 | 2018-09-30 : -2.97 : 136.0228 | 2018-06-30 : 0.46 : 111.7711 | 2018-03-31 : 0.84 : 99.7137 | 2017-12-31 : -0.61 : 88.1753 | 2017-09-30 : 0.56 : 85.6852
WPP | 2008-06-30 : 1.576 : 0.0 | 2008-03-31 : 0.1798 : 0.0 | 2007-12-31 : 1.186 : 0.0 | 2007-09-30 : 1.169 : 0.0 | 2007-06-30 : 0.7008 : 0.0 | 2007-03-31 : 0.7468 : 0.0
FR | 2018-12-31 : 0.4 : 28.6712 | 2018-09-30 : 0.24 : 30.9563 | 2018-06-30 : 0.36 : 32.6367 | 2018-03-31 : 0.3 : 28.4264 | 2017-12-31 : 0.82 : 30.3753 | 2017-09-30 : 0.36 : 28.8492
WSO | 2018-12-31 : 1.06 : 136.0567 | 2018-09-30 : 2.11 : 172.6121 | 2018-06-30 : 2.4 : 171.4253 | 2018-03-31 : 0.89 : 172.6689 | 2017-12-31 : 1.19 : 161.0818 | 2017-09-30 : 1.82 : 151.3982
BOMN | 2018-09-30 : -0.09 : 29.9 | 2018-06-30 : -0.08 : 21.07 | 2018-03-31 : -0.13 : 21.86 | 2017-12-31 : -0.19 : 32.39 | 2017-09-30 : -0.11 : 15.5 | 2017-06-30 : -0.18 : 13.185
JCOM | 2018-12-31 : 1.02 : 69.0196 | 2018-09-30 : 0.61 : 81.9268 | 2018-06-30 : 0.57 : 85.1966 | 2018-03-31 : 0.38 : 77.2611 | 2017-12-31 : 1.02 : 73.07 | 2017-09-30 : 0.66 : 71.5562
MGPI | 2018-12-31 : 0.69 : 56.9811 | 2018-09-30 : 0.52 : 78.7944 | 2018-06-30 : 0.44 : 88.5095 | 2018-03-31 : 0.52 : 89.2038 | 2017-12-31 : 0.74 : 76.4706 | 2017-09-30 : 0.82 : 60.2751
TERP | 2018-09-30 : -0.16 : 11.1968 | 2018-06-30 : -0.13 : 11.15 | 2018-03-31 : 0.56 : 10.0541 | 2017-12-31 : -1.06 : 11.0301 | 2017-09-30 : -0.31 : 12.1921 | 2017-06-30 : 0.08 : 11.067
RUBY | 2018-09-30 : -0.42 : 24.0 | 2018-03-31 : -0.27 : 0.0
ROK | 2018-12-31 : 0.66 : 149.6525 | 2018-09-30 : 2.73 : 185.4781 | 2018-06-30 : 1.58 : 163.56 | 2018-03-31 : 1.77 : 170.5162 | 2017-12-31 : -1.84 : 191.3423 | 2017-09-30 : 1.58 : 172.901
SEDG | 2018-12-31 : 0.28 : 35.1 | 2018-09-30 : 0.95 : 37.65 | 2018-06-30 : 0.72 : 47.85 | 2018-03-31 : 0.75 : 52.6 | 2017-12-31 : 0.41 : 37.55 | 2017-09-30 : 0.61 : 28.55
AIMC | 2018-12-31 : -0.46 : 25.0145 | 2018-09-30 : 0.42 : 39.6813 | 2018-06-30 : 0.65 : 42.4112 | 2018-03-31 : 0.31 : 45.0435 | 2017-12-31 : 0.43 : 49.2272 | 2017-09-30 : 0.46 : 46.8093
IONS | 2018-12-31 : 2.4 : 54.06 | 2018-09-30 : -0.03 : 51.58 | 2018-06-30 : -0.29 : 41.67 | 2018-03-31 : -0.01 : 44.08 | 2017-12-31 : 0.02 : 50.3 | 2017-09-30 : -0.02 : 50.7
HCP | 2018-12-31 : 1.75 : 27.596 | 2018-09-30 : 0.21 : 25.6632 | 2018-06-30 : 0.19 : 24.8179 | 2018-03-31 : 0.08 : 21.9773 | 2017-12-31 : -0.13 : 24.2733 | 2017-09-30 : -0.02 : 25.5464
BLDR | 2018-12-31 : 0.45 : 10.91 | 2018-09-30 : 0.63 : 14.68 | 2018-06-30 : 0.49 : 18.29 | 2018-03-31 : 0.2 : 19.84 | 2017-12-31 : -0.39 : 21.79 | 2017-09-30 : 0.34 : 17.99
COWN | 2018-12-31 : 0.11 : 13.34 | 2018-09-30 : 0.45 : 16.3 | 2018-06-30 : 0.12 : 13.85 | 2018-03-31 : 0.5 : 13.2 | 2017-12-31 : -2.63 : 13.65 | 2017-09-30 : 0.09 : 17.8
DAVA | 2018-12-31 : 0.1801 : 24.15 | 2018-09-30 : 0.0521 : 28.53 | 2018-06-30 : 0.1572 : 0.0 | 2017-03-31 : 0.3043 : 0.0
ANIP | 2018-12-31 : 0.45 : 45.02 | 2018-09-30 : 0.42 : 56.54 | 2018-06-30 : 0.23 : 66.8 | 2018-03-31 : 0.19 : 58.22 | 2017-12-31 : -0.83 : 64.45 | 2017-09-30 : 0.4 : 52.49
RGNX | 2018-12-31 : 0.05 : 41.95 | 2018-09-30 : -0.56 : 75.5 | 2018-06-30 : 0.3 : 71.75 | 2018-03-31 : 3.04 : 29.85 | 2017-12-31 : -0.51 : 33.25 | 2017-09-30 : -0.67 : 32.95
NINE | 2018-09-30 : 0.56 : 30.58 | 2018-06-30 : 0.37 : 33.12 | 2018-03-31 : 0.08 : 24.35
GLT | 2018-12-31 : -1.83 : 9.5457 | 2018-09-30 : -2.19 : 18.5634 | 2018-06-30 : -0.17 : 18.9034 | 2018-03-31 : 0.13 : 19.6851 | 2017-12-31 : -0.23 : 20.433 | 2017-09-30 : 0.27 : 18.4091
COF | 2018-12-31 : 2.5 : 75.2074 | 2018-09-30 : 2.99 : 94.0323 | 2018-06-30 : 3.71 : 90.6507 | 2018-03-31 : 2.62 : 94.1095 | 2017-12-31 : -2.16 : 97.3762 | 2017-09-30 : 2.14 : 82.4106
EXP | 2018-12-31 : 1.24 : 60.9579 | 2018-09-30 : 1.53 : 84.901 | 2018-06-30 : 1.38 : 104.5526 | 2018-03-31 : 0.76 : 102.4466 | 2017-12-31 : 2.08 : 112.6366 | 2017-09-30 : 1.31 : 105.879
WOR | 2018-11-30 : 0.57 : 40.9122 | 2018-08-31 : 0.91 : 45.7716 | 2018-05-31 : 0.51 : 46.9114 | 2018-02-28 : 1.27 : 43.0831 | 2017-11-30 : 0.62 : 40.3131 | 2017-08-31 : 0.7 : 48.0143
KMX | 2018-11-30 : 1.09 : 66.07 | 2018-08-31 : 1.24 : 78.05 | 2018-05-31 : 1.33 : 68.92 | 2018-02-28 : 0.67 : 61.92 | 2017-11-30 : 0.81 : 68.91 | 2017-08-31 : 0.98 : 67.15
QTNA | 2018-12-31 : 0.03 : 14.35 | 2018-09-30 : 0.1 : 18.45 | 2018-06-30 : 0.03 : 15.54 | 2018-03-31 : -0.09 : 13.7 | 2017-12-31 : 0.84 : 12.2 | 2017-09-30 : 0.07 : 16.81
AMT | 2018-12-31 : 0.62 : 157.4663 | 2018-09-30 : 0.83 : 143.8442 | 2018-06-30 : 0.69 : 141.9423 | 2018-03-31 : 0.63 : 141.5537 | 2017-12-31 : 0.51 : 138.9532 | 2017-09-30 : 0.69 : 132.4579
GEL | 2018-12-31 : -0.35 : 17.9984 | 2018-09-30 : -0.15 : 22.6086 | 2018-06-30 : -0.05 : 20.3425 | 2018-03-31 : -0.07 : 17.8564 | 2017-12-31 : -0.01 : 19.817 | 2017-09-30 : 0.01 : 22.8769
NVRO | 2018-12-31 : -0.32 : 38.89 | 2018-09-30 : -0.37 : 57.0 | 2018-06-30 : -0.35 : 79.85 | 2018-03-31 : -0.59 : 86.67 | 2017-12-31 : -0.15 : 69.04 | 2017-09-30 : -0.21 : 90.88
UFPI | 2018-12-31 : 0.49 : 25.96 | 2018-09-30 : 0.66 : 35.0974 | 2018-06-30 : 0.71 : 36.3789 | 2018-03-31 : 0.53 : 32.0803 | 2017-12-31 : 0.5 : 37.1914 | 2017-09-30 : 0.55 : 32.2064
INSM | 2018-12-31 : -1.19 : 13.12 | 2018-09-30 : -1.14 : 20.22 | 2018-06-30 : -1.0 : 23.65 | 2018-03-31 : -0.89 : 22.52 | 2017-12-31 : -0.88 : 31.18 | 2017-09-30 : -0.69 : 31.21
RS | 2018-12-31 : 1.26 : 70.7282 | 2018-09-30 : 2.03 : 84.2367 | 2018-06-30 : 3.16 : 85.9558 | 2018-03-31 : 2.3 : 83.7406 | 2017-12-31 : 4.1 : 83.3298 | 2017-09-30 : 1.32 : 73.5382
APTS | 2018-12-31 : 0.08 : 13.8336 | 2018-09-30 : -0.35 : 16.9964 | 2018-06-30 : -0.66 : 16.1902 | 2018-03-31 : -0.14 : 13.2919 | 2017-12-31 : -0.67 : 18.6472 | 2017-09-30 : -0.49 : 17.1805
WBT | 2018-12-31 : 0.19 : 11.11 | 2018-09-30 : 0.19 : 20.88 | 2018-06-30 : 0.09 : 22.31 | 2018-03-31 : 0.09 : 19.45 | 2017-12-31 : 0.47 : 23.51 | 2017-09-30 : 0.22 : 23.05
INST | 2018-12-31 : -0.21 : 37.51 | 2018-09-30 : -0.33 : 35.4 | 2018-06-30 : -0.36 : 42.55 | 2018-03-31 : -0.37 : 42.15 | 2017-12-31 : -0.33 : 33.1 | 2017-09-30 : -0.39 : 33.15
AAT | 2018-12-31 : 0.14 : 39.9244 | 2018-09-30 : 0.22 : 36.8144 | 2018-06-30 : 0.07 : 37.5394 | 2018-03-31 : -0.01 : 32.5197 | 2017-12-31 : 0.15 : 36.9177 | 2017-09-30 : 0.19 : 38.1273
UAL | 2018-12-31 : 1.71 : 83.73 | 2018-09-30 : 3.06 : 89.06 | 2018-06-30 : 2.48 : 69.73 | 2018-03-31 : 0.52 : 69.47 | 2017-12-31 : 1.97 : 67.4 | 2017-09-30 : 2.15 : 60.88
AEE | 2018-12-31 : 0.28 : 64.8031 | 2018-09-30 : 1.45 : 62.3843 | 2018-06-30 : 0.97 : 59.6288 | 2018-03-31 : 0.62 : 55.0381 | 2017-12-31 : -0.25 : 56.8497 | 2017-09-30 : 1.18 : 55.3408
LIVN | 2018-12-31 : -4.34 : 91.47 | 2018-09-30 : -0.15 : 123.97 | 2018-06-30 : 0.31 : 99.82 | 2018-03-31 : 0.27 : 88.5 | 2017-12-31 : -2.32 : 79.92 | 2017-09-30 : 0.57 : 70.06
IHC | 2018-09-30 : 0.66 : 35.756 | 2018-06-30 : 0.45 : 33.1166 | 2018-03-31 : 0.46 : 35.3657 | 2017-12-31 : 1.13 : 27.2311 | 2017-09-30 : 0.34 : 24.9587 | 2017-06-30 : 0.86 : 20.1574
ETM | 2018-12-31 : -2.8 : 5.6258 | 2018-09-30 : 0.27 : 7.6768 | 2018-06-30 : 0.02 : 7.2515 | 2018-03-31 : -0.1 : 9.1493 | 2017-12-31 : 4.39 : 10.147 | 2017-09-30 : 0.09 : 10.677
IFRX | 2018-09-30 : -0.3488 : 34.32 | 2018-06-30 : -0.1194 : 32.25 | 2018-03-31 : -0.4914 : 28.84 | 2017-12-31 : -0.579 : 20.95
TWLO | 2018-12-31 : -0.48 : 89.3 | 2018-09-30 : -0.28 : 86.28 | 2018-06-30 : -0.25 : 56.02 | 2018-03-31 : -0.25 : 38.18 | 2017-12-31 : -0.21 : 23.6 | 2017-09-30 : -0.25 : 29.85
THR | 2018-12-31 : 0.29 : 20.28 | 2018-09-30 : 0.1 : 25.78 | 2018-06-30 : 0.09 : 22.87 | 2018-03-31 : 0.18 : 22.41 | 2017-12-31 : 0.02 : 23.67 | 2017-09-30 : 0.15 : 17.99
MKTX | 2018-12-31 : 1.21 : 210.828 | 2018-09-30 : 1.02 : 177.7217 | 2018-06-30 : 1.07 : 196.5716 | 2018-03-31 : 1.27 : 215.5793 | 2017-12-31 : 0.88 : 199.5849 | 2017-09-30 : 0.9 : 182.1951
PSO | 2008-12-31 : 0.3482 : 0.0 | 2008-09-30 : 0.4181 : 0.0 | 2008-06-30 : -0.1339 : 0.0 | 2008-03-31 : -0.0199 : 0.0 | 2007-12-31 : -0.0535 : 0.0 | 2007-09-30 : 0.4551 : 0.0
TMST | 2018-12-31 : -0.89 : 8.74 | 2018-09-30 : 0.03 : 14.87 | 2018-06-30 : 0.19 : 16.35 | 2018-03-31 : -0.04 : 15.19 | 2017-12-31 : -0.77 : 15.19 | 2017-09-30 : -0.13 : 16.5
BPY | 2018-12-31 : 0.49 : 15.8516 | 2018-09-30 : 0.43 : 20.1837 | 2018-06-30 : 0.68 : 18.097 | 2018-03-31 : 0.68 : 17.9655 | 2017-12-31 : 0.17 : 20.4301 | 2017-09-30 : 0.22 : 21.2419
PPC | 2018-12-31 : -0.03 : 15.51 | 2018-09-30 : 0.12 : 18.09 | 2018-06-30 : 0.43 : 20.13 | 2018-03-31 : 0.48 : 24.61 | 2017-12-31 : 0.54 : 31.06 | 2017-09-30 : 0.93 : 28.41
SYMC | 2018-12-31 : 0.1 : 18.8336 | 2018-09-30 : -0.01 : 21.1426 | 2018-06-30 : -0.1 : 20.4374 | 2018-03-31 : -0.1 : 25.4947 | 2017-12-31 : 2.01 : 27.5976 | 2017-09-30 : -0.02 : 32.1837
NJR | 2018-12-31 : 0.97 : 45.4049 | 2018-09-30 : -0.2 : 45.5685 | 2018-06-30 : -0.16 : 43.9531 | 2018-03-31 : 1.59 : 39.1235 | 2017-12-31 : 1.42 : 38.9518 | 2017-09-30 : -0.42 : 40.5747
APLE | 2018-12-31 : 0.15 : 14.0022 | 2018-09-30 : 0.27 : 16.7454 | 2018-06-30 : 0.29 : 16.9285 | 2018-03-31 : 0.18 : 16.2718 | 2017-12-31 : -0.01 : 17.87 | 2017-09-30 : 0.28 : 16.9636
AXGN | 2018-12-31 : -0.13 : 20.43 | 2018-09-30 : -0.11 : 36.85 | 2018-06-30 : -0.2 : 50.25 | 2018-03-31 : -0.16 : 36.5 | 2017-12-31 : -0.07 : 28.3 | 2017-09-30 : -0.06 : 19.35
UNIT | 2018-09-30 : 0.01 : 19.3066 | 2018-06-30 : -0.03 : 18.6233 | 2018-03-31 : -0.01 : 14.6644 | 2017-12-31 : 0.12 : 15.4689 | 2017-09-30 : -0.02 : 12.3349 | 2017-06-30 : -0.11 : 20.2912
EYE | 2018-12-31 : -0.27 : 28.17 | 2018-09-30 : 0.07 : 45.14 | 2018-06-30 : 0.17 : 36.57 | 2018-03-31 : 0.32 : 32.31 | 2017-12-31 : 0.3485 : 40.61
HPE | 2019-01-31 : 0.13 : 15.4796 | 2018-10-31 : -0.47 : 15.0251 | 2018-07-31 : 0.29 : 15.108 | 2018-04-30 : 0.49 : 16.5663 | 2018-01-31 : 0.89 : 15.872 | 2017-10-31 : 0.32 : 13.4026
YEXT | 2018-10-31 : -0.25 : 19.22 | 2018-07-31 : -0.22 : 21.14 | 2018-04-30 : -0.19 : 13.34 | 2018-01-31 : -0.18 : 12.05 | 2017-10-31 : -0.19 : 11.48 | 2017-07-31 : -0.18 : 13.0
VRSK | 2018-12-31 : 0.88 : 108.8282 | 2018-09-30 : 0.99 : 120.3159 | 2018-06-30 : 0.91 : 107.431 | 2018-03-31 : 0.79 : 103.798 | 2017-12-31 : 1.21 : 95.8136 | 2017-09-30 : 0.72 : 83.0284
WLTW | 2018-12-31 : 2.88 : 151.3018 | 2018-09-30 : 0.33 : 139.8634 | 2018-06-30 : 0.44 : 149.8016 | 2018-03-31 : 1.61 : 149.7844 | 2017-12-31 : 1.82 : 147.7202 | 2017-09-30 : -0.4 : 150.662
MTRN | 2018-12-31 : -1.03 : 44.9066 | 2018-09-30 : 0.97 : 60.2777 | 2018-06-30 : 0.54 : 53.8594 | 2018-03-31 : 0.51 : 50.6789 | 2017-12-31 : -0.41 : 48.1501 | 2017-09-30 : 0.46 : 42.6654
KTOS | 2018-12-31 : 0.05 : 14.09 | 2018-09-30 : 0.02 : 14.78 | 2018-06-30 : -0.07 : 11.51 | 2018-03-31 : -0.02 : 10.29 | 2017-12-31 : -0.24 : 10.59 | 2017-09-30 : -0.05 : 13.08
BABY | 2018-12-31 : -0.35 : 34.03 | 2018-09-30 : -0.17 : 35.65 | 2018-06-30 : -0.08 : 34.5 | 2018-03-31 : -0.1 : 33.65 | 2017-12-31 : -0.21 : 38.2 | 2017-09-30 : -0.26 : 37.5
VHI | 2018-09-30 : 0.42 : 2.247 | 2018-06-30 : 0.03 : 4.6637 | 2018-03-31 : 0.26 : 5.9183 | 2017-12-31 : 0.41 : 6.0069 | 2017-09-30 : 0.13 : 2.3587 | 2017-06-30 : 0.03 : 2.8659
XRX | 2018-12-31 : 0.55 : 19.6044 | 2018-09-30 : 0.34 : 26.4276 | 2018-06-30 : 0.42 : 23.2917 | 2018-03-31 : 0.08 : 27.6458 | 2017-12-31 : -0.77 : 27.7598 | 2017-09-30 : 0.68 : 31.4335
GMED | 2018-12-31 : 0.36 : 43.28 | 2018-09-30 : 0.35 : 56.76 | 2018-06-30 : 0.44 : 50.46 | 2018-03-31 : 0.39 : 49.82 | 2017-12-31 : 0.25 : 41.1 | 2017-09-30 : 0.26 : 29.72
TELL | 2018-12-31 : -0.14 : 6.95 | 2018-09-30 : -0.15 : 8.97 | 2018-06-30 : -0.17 : 8.32 | 2018-03-31 : -0.12 : 7.21 | 2017-12-31 : -0.17 : 9.74 | 2017-09-30 : -0.12 : 10.68
EHC | 2018-12-31 : 0.28 : 61.4157 | 2018-09-30 : 0.89 : 77.2493 | 2018-06-30 : 0.92 : 66.8757 | 2018-03-31 : 0.84 : 56.2499 | 2017-12-31 : 0.76 : 48.4018 | 2017-09-30 : 0.67 : 45.1753
IOVA | 2018-12-31 : -0.26 : 8.85 | 2018-09-30 : -0.36 : 11.25 | 2018-06-30 : -0.34 : 12.8 | 2018-03-31 : -0.31 : 16.9 | 2017-12-31 : -0.35 : 8.0 | 2017-09-30 : -0.35 : 7.75
MRTN | 2018-12-31 : 0.29 : 16.1636 | 2018-09-30 : 0.28 : 20.9844 | 2018-06-30 : 0.25 : 23.3508 | 2018-03-31 : 0.19 : 22.6793 | 2017-12-31 : 1.19 : 20.1712 | 2017-09-30 : 0.14 : 20.3947
TRTX | 2018-12-31 : 0.43 : 17.8866 | 2018-09-30 : 0.42 : 19.143 | 2018-06-30 : 0.44 : 19.0121 | 2018-03-31 : 0.42 : 18.2239 | 2017-12-31 : 0.2162 : 17.089 | 2017-09-30 : 0.35 : 16.8167
LBC | 2018-12-31 : 0.18 : 8.9671 | 2018-09-30 : 0.21 : 10.7521 | 2018-06-30 : 0.2 : 11.3103 | 2018-03-31 : 0.2 : 11.7529 | 2017-12-31 : 0.3619 : 11.7685
ASND | 2018-09-30 : -0.9418 : 70.86 | 2018-06-30 : -0.6567 : 66.52 | 2018-03-31 : -1.314 : 65.4 | 2017-12-31 : -1.083 : 40.06 | 2017-09-30 : -1.223 : 36.25 | 2017-06-30 : -1.034 : 27.76
SIMO | 2018-12-31 : 0.48 : 34.2496 | 2018-09-30 : 0.8068 : 52.9002 | 2018-06-30 : 0.85 : 51.825 | 2018-03-31 : 0.6385 : 46.8455 | 2017-12-31 : 0.2727 : 51.204 | 2017-09-30 : 0.4911 : 46.1517
LOB | 2018-12-31 : 0.26 : 14.7832 | 2018-09-30 : 0.34 : 26.7075 | 2018-06-30 : 0.34 : 30.5133 | 2018-03-31 : 0.3 : 27.648 | 2017-12-31 : 1.87 : 23.6924 | 2017-09-30 : 0.33 : 23.2651
KSS | 2019-01-31 : 1.67 : 68.0241 | 2018-10-31 : 0.98 : 74.2791 | 2018-07-31 : 1.76 : 71.9091 | 2018-04-30 : 0.45 : 59.9993 | 2018-01-31 : 2.8 : 61.9534 | 2017-10-31 : 0.7 : 39.5059
JBLU | 2018-12-31 : 0.54 : 16.06 | 2018-09-30 : 0.16 : 19.36 | 2018-06-30 : -0.38 : 18.98 | 2018-03-31 : 0.27 : 20.32 | 2017-12-31 : 2.0 : 22.34 | 2017-09-30 : 0.55 : 18.53
PLCE | 2019-01-31 : 0.74 : 96.2363 | 2018-10-31 : 3.03 : 147.8134 | 2018-07-31 : 0.45 : 121.1629 | 2018-04-30 : 1.78 : 125.2587 | 2018-01-31 : -0.54 : 146.5666 | 2017-10-31 : 2.44 : 106.1433
EPD | 2018-12-31 : 0.59 : 24.207 | 2018-09-30 : 0.6 : 27.8206 | 2018-06-30 : 0.31 : 26.402 | 2018-03-31 : 0.41 : 22.9881 | 2017-12-31 : 0.36 : 24.5298 | 2017-09-30 : 0.28 : 23.7117
ISBC | 2018-12-31 : 0.12 : 10.3095 | 2018-09-30 : 0.19 : 12.0561 | 2018-06-30 : 0.2 : 12.4784 | 2018-03-31 : 0.2 : 13.2196 | 2017-12-31 : -0.02 : 13.3619 | 2017-09-30 : 0.16 : 13.0424
CCK | 2018-12-31 : 0.39 : 41.57 | 2018-09-30 : 1.23 : 48.0 | 2018-06-30 : 0.99 : 44.76 | 2018-03-31 : 0.67 : 50.75 | 2017-12-31 : -0.64 : 56.25 | 2017-09-30 : 1.32 : 59.72
USFD | 2018-12-31 : 0.46 : 31.64 | 2018-09-30 : 0.52 : 30.82 | 2018-06-30 : 0.58 : 37.82 | 2018-03-31 : 0.31 : 32.77 | 2017-12-31 : 1.14 : 31.93 | 2017-09-30 : 0.42 : 26.7
OSTK | 2018-09-30 : -1.55 : 27.7 | 2018-06-30 : -2.2 : 33.65 | 2018-03-31 : -1.74 : 36.25 | 2017-12-31 : -3.73 : 63.9 | 2017-09-30 : -0.03 : 29.7 | 2017-06-30 : -0.29 : 16.3
ZEN | 2018-12-31 : -0.31 : 58.37 | 2018-09-30 : -0.32 : 71.0 | 2018-06-30 : -0.33 : 54.49 | 2018-03-31 : -0.28 : 47.87 | 2017-12-31 : -0.24 : 33.84 | 2017-09-30 : -0.26 : 29.11
CCS | 2018-12-31 : 0.84 : 17.26 | 2018-09-30 : 0.56 : 26.25 | 2018-06-30 : 1.1 : 31.55 | 2018-03-31 : 0.67 : 29.95 | 2017-12-31 : 0.62 : 31.1 | 2017-09-30 : 0.37 : 24.7
WMB | 2018-12-31 : -0.63 : 21.7436 | 2018-09-30 : 0.13 : 26.4354 | 2018-06-30 : 0.16 : 26.0535 | 2018-03-31 : 0.18 : 23.581 | 2017-12-31 : 2.03 : 28.5633 | 2017-09-30 : 0.04 : 27.8196
SMI | 2018-12-31 : 0.0225 : 4.28 | 2018-09-30 : 0.1 : 5.43 | 2018-06-30 : 0.05 : 6.5 | 2018-03-31 : 0.05 : 6.6 | 2017-12-31 : 0.05 : 8.56 | 2017-09-30 : 0.05 : 5.56
CBT | 2018-12-31 : 1.14 : 42.6424 | 2018-09-30 : 1.51 : 61.8589 | 2018-06-30 : 1.4 : 60.6154 | 2018-03-31 : -2.8 : 54.3727 | 2017-12-31 : -1.98 : 59.8032 | 2017-09-30 : 1.13 : 53.9023
VEEV | 2019-01-31 : 0.45 : 109.06 | 2018-10-31 : 0.41 : 91.35 | 2018-07-31 : 0.32 : 75.63 | 2018-04-30 : 0.29 : 70.13 | 2018-01-31 : 0.2 : 62.86 | 2017-10-31 : 0.23 : 60.94
PBCT | 2018-12-31 : 0.35 : 14.2789 | 2018-09-30 : 0.33 : 16.7535 | 2018-06-30 : 0.31 : 17.5339 | 2018-03-31 : 0.3 : 17.9168 | 2017-12-31 : 0.3 : 17.7977 | 2017-09-30 : 0.26 : 17.1048
PJT | 2018-12-31 : 0.31 : 38.7164 | 2018-09-30 : 0.33 : 52.2362 | 2018-06-30 : 0.3 : 53.228 | 2018-03-31 : 0.24 : 49.9026 | 2017-12-31 : -1.98 : 45.3729 | 2017-09-30 : 0.16 : 38.0763
